particleID,gravelometer_size,ID,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2
1006,16,1006,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,0.000606766,08_06_2022,08_09_2022,0.005343166,FALSE,0,0.063326987,0,0.000606766,0.057377054,08_09_2022,08_24_22,,,0,,,0.057377054,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1005,16,1005,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1004,16,1004,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
166,16,166,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.042435001,06_17_2023,07_31_2023,0.021296526,TRUE,0.005611544,0.125786435,0,0.042435001,0.062054909,07_31_2023,09_20_2023,0.073118804,TRUE,0.001298829,0.174313249,0,0.062054909,0.039139536
165,16,165,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.468534868,06_17_2023,07_31_2023,1.362218309,FALSE,0,1.888655219,0.835781399,0.468534868,0.057902042,07_31_2023,09_20_2023,0.586616392,FALSE,0,0.687717624,0.48551516,0.057902042,0.04319919
1028,16,1028,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.074025194,03_24_2023,06_17_2023,,,0,,,0.074025194,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1018,16,1018,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1020,16,1020,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1036,16,1036,03_28_2022,07_06_2022,0.353941954,FALSE,0,0.601713764,0.106170144,0.106212605,0.141559205,07_06_2022,08_06_2022,0.155302123,TRUE,0.02583129,0.454125727,0,0.141559205,0.157264398,08_06_2022,08_09_2022,0.101578686,FALSE,0,0.643227881,0,0.157264398,0.384384798,08_09_2022,08_24_22,0.364970089,TRUE,0.010972798,0.822807949,0,0.384384798,0.073453062,08_24_22,03_24_2023,,,0,,,0.073453062,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1029,16,1029,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1030,16,1030,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1031,16,1031,03_28_2022,07_06_2022,,,0,,,,0.136912714,07_06_2022,08_06_2022,0.259920797,FALSE,0,0.396950489,0.122891106,0.136912714,0.000116977,08_06_2022,08_09_2022,,,0,,,0.000116977,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,0.001602345,07_31_2023,09_20_2023,0.135375729,FALSE,0,0.295683547,0,0.001602345,0.158705474
1032,16,1032,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1033,16,1033,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1034,16,1034,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1021,16,1021,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1035,16,1035,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1037,16,1037,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1038,16,1038,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1026,16,1026,03_28_2022,07_06_2022,,,0,,,,0.01665722,07_06_2022,08_06_2022,,,0,,,0.01665722,,08_06_2022,08_09_2022,,,0,,,,0.004842691,08_09_2022,08_24_22,0.035745708,FALSE,0,0.054009314,0.017482102,0.004842691,0.013420915,08_24_22,03_24_2023,0.026172844,TRUE,0.000362501,0.069758555,0,0.013420915,0.030164795,03_24_2023,06_17_2023,,,0,,,0.030164795,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1025,16,1025,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1024,16,1024,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1023,16,1023,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1022,16,1022,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1015,16,1015,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1003,11,1003,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1002,11,1002,03_28_2022,07_06_2022,,,0,,,0.035856086,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,0.045289191,08_24_22,03_24_2023,0.106864017,FALSE,0,0.156976596,0.056751438,0.045289191,0.004823389,03_24_2023,06_17_2023,,,0,,,0.004823389,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1001,11,1001,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
